2025-08-12 23:32:07.128 [RMI TCP Connection(3)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2025-08-12 23:32:07.368 [RMI TCP Connection(1)-192.168.71.52] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@10ee974d
2025-08-12 23:32:07.374 [RMI TCP Connection(1)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-08-12 23:33:22.943 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-08-12 23:33:22.950 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-08-12 23:33:22.957 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-08-12 23:33:22.962 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-08-12 23:33:26.893 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Starting LearningCenterWebManagerApplication using Java 21.0.2 with PID 96994 (/Users/Ivy/Desktop/java_Phase3/learning_center_parent/learning_center_web_manager/target/classes started by Ivy in /Users/Ivy/Desktop/java_Phase3/learning_center_parent)
2025-08-12 23:33:26.894 [main] INFO  com.bilin.LearningCenterWebManagerApplication-No active profile set, falling back to 1 default profile: "default"
2025-08-12 23:33:28.221 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-08-12 23:33:28.229 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-08-12 23:33:28.230 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-08-12 23:33:28.230 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-08-12 23:33:28.257 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-08-12 23:33:28.258 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1330 ms
2025-08-12 23:33:28.964 [main] INFO  com.bilin.config.WebConfig-Adding interceptor
2025-08-12 23:33:29.385 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2025-08-12 23:33:29.439 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-08-12 23:33:29.447 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-08-12 23:33:29.466 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Started LearningCenterWebManagerApplication in 2.913 seconds (process running for 3.645)
2025-08-12 23:33:29.470 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Application started up
2025-08-12 23:33:29.600 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-08-12 23:33:29.610 [RMI TCP Connection(3)-192.168.71.52] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-12 23:33:29.612 [RMI TCP Connection(3)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-08-12 23:33:29.618 [RMI TCP Connection(3)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2025-08-12 23:33:29.850 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5a58d94
2025-08-12 23:33:29.855 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-08-12 23:34:07.366 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-08-12 23:34:07.372 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-08-12 23:34:07.381 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-08-12 23:34:07.387 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-08-12 23:34:11.535 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Starting LearningCenterWebManagerApplication using Java 21.0.2 with PID 97438 (/Users/Ivy/Desktop/java_Phase3/learning_center_parent/learning_center_web_manager/target/classes started by Ivy in /Users/Ivy/Desktop/java_Phase3/learning_center_parent)
2025-08-12 23:34:11.536 [main] INFO  com.bilin.LearningCenterWebManagerApplication-No active profile set, falling back to 1 default profile: "default"
2025-08-12 23:34:12.786 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-08-12 23:34:12.796 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-08-12 23:34:12.797 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-08-12 23:34:12.797 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-08-12 23:34:12.829 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-08-12 23:34:12.830 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1255 ms
2025-08-12 23:34:13.489 [main] INFO  com.bilin.config.WebConfig-Adding interceptor
2025-08-12 23:34:13.903 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2025-08-12 23:34:13.946 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-08-12 23:34:13.954 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-08-12 23:34:13.986 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Started LearningCenterWebManagerApplication in 2.807 seconds (process running for 3.577)
2025-08-12 23:34:13.988 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Application started up
2025-08-12 23:34:14.143 [RMI TCP Connection(1)-192.168.71.52] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-12 23:34:14.147 [RMI TCP Connection(1)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-08-12 23:34:14.150 [RMI TCP Connection(1)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2025-08-12 23:34:14.153 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-08-12 23:34:14.398 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2bca143e
